delivery_order_id,source_order_number,shipment_number,order_date,planned_delivery_timestamp,actual_delivery_timestamp,customer_id,driver_id,route_id,vehicle_id,sales_organization_id,missed_reason_code,ordered_cases,delivered_cases,undelivered_cases,total_sales_amount,planned_stop_count,actual_stop_count,delivery_delay_minutes,hotshot_flag,off_day_flag,on_time_flag,in_full_flag,otif_flag,sla_flag,missed_delivery_flag,delivery_status
DEL000000318,ORD000000318,SHP000000318,2025-07-05,2025-07-06 00:59:29,2025-07-06 00:50:29,CUST000522,DRV00135,ROUTE00134,VEH00136,SO0034,,86.73,86.73,0.0,1799.13,1,1,-9.0,False,True,True,True,True,True,False,Completed
DEL000000319,ORD000000319,SHP000000319,2025-07-03,2025-07-04 15:02:48,2025-07-04 14:54:48,CUST001900,DRV00162,ROUTE00163,VEH00161,SO0041,,169.05,140.01,29.04,3244.1,1,1,-8.0,False,False,True,False,False,True,False,Completed
DEL000000320,ORD000000320,SHP000000320,2025-01-24,2025-01-25 06:39:08,2025-01-25 05:56:08,CUST000357,DRV00050,ROUTE00052,VEH00052,SO0013,,108.5,108.5,0.0,3006.55,1,1,-43.0,False,False,True,True,True,True,False,Completed
DEL000000321,ORD000000321,SHP000000321,2026-03-06,2026-03-07 08:44:23,2026-03-07 08:48:23,CUST000635,DRV00045,ROUTE00045,VEH00047,SO0012,,54.33,54.33,0.0,1109.49,1,1,4.0,False,False,True,True,True,True,False,Completed
DEL000000322,ORD000000322,SHP000000322,2026-06-15,2026-06-16 13:22:45,2026-06-16 12:56:45,CUST000816,DRV00076,ROUTE00075,VEH00075,SO0019,,138.46,138.46,0.0,2643.28,1,1,-26.0,False,False,True,True,True,True,False,Completed
DEL000000323,ORD000000323,SHP000000323,2024-07-10,2024-07-11 08:12:37,2024-07-11 07:40:37,CUST002474,DRV00160,ROUTE00157,VEH00157,SO0040,,71.1,71.1,0.0,1384.51,1,1,-32.0,False,False,True,True,True,True,False,Completed
DEL000000324,ORD000000324,SHP000000324,2026-01-04,2026-01-05 21:10:56,2026-01-05 20:17:56,CUST000192,DRV00190,ROUTE00190,VEH00189,SO0048,,93.05,93.05,0.0,1675.37,1,1,-53.0,False,False,True,True,True,True,False,Completed
DEL000000325,ORD000000325,SHP000000325,2024-07-25,2024-07-26 05:31:26,,CUST001968,DRV00125,ROUTE00125,VEH00126,SO0032,DRIVER_DELAY,95.39,0.0,95.39,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000326,ORD000000326,SHP000000326,2026-07-19,2026-07-20 03:46:25,2026-07-20 03:56:25,CUST002200,DRV00151,ROUTE00152,VEH00150,SO0038,,14.77,14.77,0.0,308.62,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000327,ORD000000327,SHP000000327,2025-10-11,2025-10-12 03:36:42,2025-10-12 03:10:42,CUST002030,DRV00191,ROUTE00190,VEH00189,SO0048,,70.64,70.64,0.0,1025.04,1,1,-26.0,False,False,True,True,True,True,False,Completed
DEL000000328,ORD000000328,SHP000000328,2024-08-06,2024-08-07 14:25:21,2024-08-07 14:35:21,CUST000801,DRV00081,ROUTE00082,VEH00084,SO0021,,42.98,42.98,0.0,880.58,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000329,ORD000000329,SHP000000329,2025-02-06,2025-02-07 04:45:38,2025-02-07 07:28:38,CUST001422,DRV00050,ROUTE00049,VEH00052,SO0013,,84.18,84.18,0.0,2126.66,1,1,163.0,False,True,False,True,False,False,False,Completed
DEL000000330,ORD000000330,SHP000000330,2026-07-09,2026-07-10 09:35:05,2026-07-10 09:14:05,CUST001987,DRV00149,ROUTE00152,VEH00150,SO0038,,84.8,84.8,0.0,1389.42,1,1,-21.0,False,False,True,True,True,True,False,Completed
DEL000000331,ORD000000331,SHP000000331,2026-06-26,2026-06-27 20:37:02,2026-06-27 19:37:02,CUST002400,DRV00056,ROUTE00054,VEH00056,SO0014,,84.05,84.05,0.0,2318.41,1,1,-60.0,False,False,True,True,True,True,False,Completed
DEL000000332,ORD000000332,SHP000000332,2026-04-04,2026-04-05 04:01:42,2026-04-05 03:41:42,CUST000637,DRV00096,ROUTE00094,VEH00095,SO0024,,71.71,71.71,0.0,1977.73,1,1,-20.0,False,False,True,True,True,True,False,Completed
DEL000000333,ORD000000333,SHP000000333,2025-02-12,2025-02-13 03:10:44,2025-02-13 03:23:44,CUST000423,DRV00071,ROUTE00070,VEH00069,SO0018,,32.39,32.39,0.0,651.37,1,1,13.0,False,False,True,True,True,True,False,Completed
DEL000000334,ORD000000334,SHP000000334,2024-02-15,2024-02-16 01:06:11,2024-02-16 00:51:11,CUST001570,DRV00177,ROUTE00179,VEH00178,SO0045,,32.9,32.9,0.0,784.91,1,1,-15.0,False,False,True,True,True,True,False,Completed
DEL000000335,ORD000000335,SHP000000335,2026-04-21,2026-04-22 07:43:22,2026-04-22 07:45:22,CUST001650,DRV00032,ROUTE00032,VEH00030,SO0008,,77.94,77.94,0.0,2122.11,1,1,2.0,False,False,True,True,True,True,False,Completed
DEL000000336,ORD000000336,SHP000000336,2026-04-25,2026-04-26 16:07:24,2026-04-26 15:17:24,CUST000776,DRV00087,ROUTE00086,VEH00086,SO0022,,105.53,105.53,0.0,1610.4,1,1,-50.0,False,False,True,True,True,True,False,Completed
DEL000000337,ORD000000337,SHP000000337,2024-01-01,2024-01-02 11:47:56,2024-01-02 11:01:56,CUST001716,DRV00146,ROUTE00145,VEH00148,SO0037,,28.16,28.16,0.0,792.17,1,1,-46.0,False,False,True,True,True,True,False,Completed
DEL000000338,ORD000000338,SHP000000338,2026-05-18,2026-05-19 17:47:53,2026-05-19 17:07:53,CUST001842,DRV00134,ROUTE00136,VEH00136,SO0034,,34.14,34.14,0.0,890.3,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000339,ORD000000339,SHP000000339,2025-10-20,2025-10-21 16:19:02,2025-10-21 16:27:02,CUST000015,DRV00072,ROUTE00070,VEH00070,SO0018,,75.61,75.61,0.0,1790.06,1,1,8.0,False,False,True,True,True,True,False,Completed
DEL000000340,ORD000000340,SHP000000340,2024-12-15,2024-12-16 13:00:18,2024-12-16 12:45:18,CUST001361,DRV00082,ROUTE00082,VEH00081,SO0021,,75.15,75.15,0.0,1947.06,1,1,-15.0,False,False,True,True,True,True,False,Completed
DEL000000341,ORD000000341,SHP000000341,2025-10-07,2025-10-08 00:18:23,2025-10-08 00:05:23,CUST000125,DRV00105,ROUTE00108,VEH00105,SO0027,,48.66,48.66,0.0,948.51,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000342,ORD000000342,SHP000000342,2024-09-04,2024-09-05 17:06:37,2024-09-05 17:16:37,CUST002060,DRV00112,ROUTE00112,VEH00109,SO0028,,98.9,98.9,0.0,1831.08,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000343,ORD000000343,SHP000000343,2025-09-17,2025-09-18 02:29:03,,CUST001299,DRV00114,ROUTE00113,VEH00113,SO0029,CUSTOMER_REFUSED,36.17,0.0,36.17,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000344,ORD000000344,SHP000000344,2025-03-20,2025-03-21 11:15:10,2025-03-21 11:18:10,CUST000269,DRV00055,ROUTE00055,VEH00054,SO0014,,57.86,57.86,0.0,1397.5,1,1,3.0,False,False,True,True,True,True,False,Completed
DEL000000345,ORD000000345,SHP000000345,2025-01-17,2025-01-18 08:16:32,2025-01-18 07:28:32,CUST000388,DRV00165,ROUTE00168,VEH00167,SO0042,,54.7,54.7,0.0,994.33,1,1,-48.0,False,False,True,True,True,True,False,Completed
DEL000000346,ORD000000346,SHP000000346,2025-02-10,2025-02-11 17:26:44,2025-02-11 17:14:44,CUST002158,DRV00044,ROUTE00041,VEH00044,SO0011,,26.22,26.22,0.0,718.31,1,1,-12.0,False,False,True,True,True,True,False,Completed
DEL000000347,ORD000000347,SHP000000347,2024-06-09,2024-06-10 06:11:12,2024-06-10 05:58:12,CUST002121,DRV00118,ROUTE00120,VEH00118,SO0030,,67.3,67.3,0.0,1594.17,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000348,ORD000000348,SHP000000348,2025-10-05,2025-10-06 04:18:36,2025-10-06 06:18:36,CUST001597,DRV00096,ROUTE00093,VEH00093,SO0024,,62.99,62.99,0.0,1166.66,1,1,120.0,False,False,False,True,False,False,False,Completed
DEL000000349,ORD000000349,SHP000000349,2025-06-25,2025-06-26 07:23:09,2025-06-26 06:37:09,CUST002180,DRV00099,ROUTE00097,VEH00099,SO0025,,95.3,95.3,0.0,1636.66,1,1,-46.0,False,False,True,True,True,True,False,Completed
DEL000000350,ORD000000350,SHP000000350,2024-09-11,2024-09-12 14:59:04,2024-09-12 14:06:04,CUST000823,DRV00110,ROUTE00109,VEH00111,SO0028,,85.4,85.4,0.0,2193.01,1,1,-53.0,False,False,True,True,True,True,False,Completed
DEL000000351,ORD000000351,SHP000000351,2026-01-14,2026-01-15 02:49:11,2026-01-15 05:15:11,CUST000192,DRV00191,ROUTE00189,VEH00189,SO0048,,131.27,131.27,0.0,2008.99,1,1,146.0,False,True,False,True,False,False,False,Completed
DEL000000352,ORD000000352,SHP000000352,2025-02-10,2025-02-11 16:36:28,2025-02-11 15:37:28,CUST001217,DRV00100,ROUTE00097,VEH00099,SO0025,,49.87,49.87,0.0,1326.19,1,1,-59.0,False,True,True,True,True,True,False,Completed
DEL000000353,ORD000000353,SHP000000353,2025-02-17,2025-02-18 17:46:47,2025-02-18 16:57:47,CUST000738,DRV00093,ROUTE00094,VEH00094,SO0024,,68.43,68.43,0.0,1641.25,1,1,-49.0,False,False,True,True,True,True,False,Completed
DEL000000354,ORD000000354,SHP000000354,2024-07-22,2024-07-23 08:16:33,2024-07-23 07:26:33,CUST000865,DRV00085,ROUTE00088,VEH00086,SO0022,,84.67,84.67,0.0,1469.57,1,1,-50.0,False,False,True,True,True,True,False,Completed
DEL000000355,ORD000000355,SHP000000355,2024-12-15,2024-12-16 06:11:48,2024-12-16 06:00:48,CUST000641,DRV00191,ROUTE00191,VEH00191,SO0048,,133.1,133.1,0.0,3437.72,1,1,-11.0,False,False,True,True,True,True,False,Completed
DEL000000356,ORD000000356,SHP000000356,2025-03-14,2025-03-15 21:10:08,2025-03-15 20:33:08,CUST002399,DRV00132,ROUTE00131,VEH00129,SO0033,,46.63,46.63,0.0,1293.14,1,1,-37.0,False,False,True,True,True,True,False,Completed
DEL000000357,ORD000000357,SHP000000357,2024-08-31,2024-09-01 12:25:15,2024-09-01 11:35:15,CUST000809,DRV00019,ROUTE00020,VEH00020,SO0005,,92.97,92.97,0.0,2081.52,1,1,-50.0,False,False,True,True,True,True,False,Completed
DEL000000358,ORD000000358,SHP000000358,2024-07-04,2024-07-05 22:39:55,2024-07-05 22:49:55,CUST001846,DRV00129,ROUTE00132,VEH00131,SO0033,,83.7,83.7,0.0,1582.49,1,1,10.0,False,True,True,True,True,True,False,Completed
DEL000000359,ORD000000359,SHP000000359,2025-08-19,2025-08-20 09:06:30,2025-08-20 08:32:30,CUST001577,DRV00115,ROUTE00113,VEH00114,SO0029,,85.45,85.45,0.0,1979.26,1,1,-34.0,False,False,True,True,True,True,False,Completed
DEL000000360,ORD000000360,SHP000000360,2026-03-25,2026-03-26 21:50:43,2026-03-26 21:29:43,CUST000272,DRV00117,ROUTE00120,VEH00118,SO0030,,33.76,33.76,0.0,709.41,1,1,-21.0,False,False,True,True,True,True,False,Completed
DEL000000361,ORD000000361,SHP000000361,2025-08-23,2025-08-24 04:45:07,2025-08-24 04:01:07,CUST000194,DRV00073,ROUTE00074,VEH00075,SO0019,,101.88,101.88,0.0,1911.11,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000362,ORD000000362,SHP000000362,2025-02-11,2025-02-12 12:58:59,2025-02-12 13:04:59,CUST002325,DRV00030,ROUTE00032,VEH00030,SO0008,,85.14,85.14,0.0,2260.32,1,1,6.0,False,False,True,True,True,True,False,Completed
DEL000000363,ORD000000363,SHP000000363,2024-12-03,2024-12-04 19:54:42,2024-12-04 20:01:42,CUST002064,DRV00053,ROUTE00055,VEH00056,SO0014,,87.01,87.01,0.0,2514.78,1,1,7.0,False,False,True,True,True,True,False,Completed
DEL000000364,ORD000000364,SHP000000364,2026-07-29,2026-07-30 11:56:14,2026-07-30 11:21:14,CUST001504,DRV00174,ROUTE00176,VEH00175,SO0044,,151.88,151.88,0.0,3225.98,1,1,-35.0,False,True,True,True,True,True,False,Completed
DEL000000365,ORD000000365,SHP000000365,2024-08-31,2024-09-01 17:45:03,2024-09-01 16:49:03,CUST001233,DRV00105,ROUTE00107,VEH00106,SO0027,,135.3,135.3,0.0,3827.34,1,1,-56.0,False,False,True,True,True,True,False,Completed
DEL000000366,ORD000000366,SHP000000366,2024-10-18,2024-10-19 14:44:34,2024-10-19 13:50:34,CUST000093,DRV00018,ROUTE00019,VEH00020,SO0005,,51.73,51.73,0.0,1283.36,1,1,-54.0,False,False,True,True,True,True,False,Completed
DEL000000367,ORD000000367,SHP000000367,2025-04-12,2025-04-13 23:31:17,2025-04-13 23:00:17,CUST001368,DRV00151,ROUTE00152,VEH00152,SO0038,,99.55,99.55,0.0,2477.89,1,1,-31.0,False,False,True,True,True,True,False,Completed
DEL000000368,ORD000000368,SHP000000368,2024-10-11,2024-10-12 05:07:57,2024-10-12 04:22:57,CUST000649,DRV00118,ROUTE00119,VEH00118,SO0030,,69.97,69.97,0.0,1668.74,1,1,-45.0,False,False,True,True,True,True,False,Completed
DEL000000369,ORD000000369,SHP000000369,2025-04-27,2025-04-28 02:46:02,,CUST000702,DRV00068,ROUTE00067,VEH00067,SO0017,CUSTOMER_CLOSED,72.24,0.0,72.24,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000370,ORD000000370,SHP000000370,2025-07-07,2025-07-08 23:17:54,2025-07-08 23:30:54,CUST000905,DRV00039,ROUTE00040,VEH00038,SO0010,,186.99,158.7,28.29,4311.78,1,1,13.0,False,False,True,False,False,True,False,Completed
DEL000000371,ORD000000371,SHP000000371,2025-11-29,2025-11-30 03:37:05,2025-11-30 03:45:05,CUST000576,DRV00159,ROUTE00158,VEH00158,SO0040,,41.42,41.42,0.0,885.54,1,1,8.0,False,False,True,True,True,True,False,Completed
DEL000000372,ORD000000372,SHP000000372,2025-05-15,2025-05-16 17:40:19,2025-05-16 17:00:19,CUST001988,DRV00182,ROUTE00182,VEH00182,SO0046,,220.75,220.75,0.0,4244.79,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000373,ORD000000373,SHP000000373,2024-09-14,2024-09-15 14:18:57,2024-09-15 14:05:57,CUST000088,DRV00031,ROUTE00030,VEH00032,SO0008,,48.09,48.09,0.0,1008.63,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000374,ORD000000374,SHP000000374,2026-06-02,2026-06-03 19:38:56,2026-06-03 19:27:56,CUST001386,DRV00066,ROUTE00066,VEH00065,SO0017,,45.83,45.83,0.0,831.16,1,1,-11.0,False,False,True,True,True,True,False,Completed
DEL000000375,ORD000000375,SHP000000375,2026-04-08,2026-04-09 12:11:07,2026-04-09 11:21:07,CUST000552,DRV00171,ROUTE00170,VEH00171,SO0043,,69.62,69.62,0.0,1813.84,1,1,-50.0,False,False,True,True,True,True,False,Completed
DEL000000376,ORD000000376,SHP000000376,2025-06-11,2025-06-12 15:41:22,2025-06-12 15:15:22,CUST001388,DRV00114,ROUTE00115,VEH00113,SO0029,,79.92,79.92,0.0,1221.73,1,1,-26.0,False,False,True,True,True,True,False,Completed
DEL000000377,ORD000000377,SHP000000377,2025-03-05,2025-03-06 01:11:10,2025-03-06 03:46:10,CUST001174,DRV00008,ROUTE00006,VEH00008,SO0002,,81.87,81.87,0.0,1283.92,1,1,155.0,False,False,False,True,False,False,False,Completed
DEL000000378,ORD000000378,SHP000000378,2025-08-08,2025-08-09 17:38:02,2025-08-09 16:41:02,CUST000634,DRV00081,ROUTE00083,VEH00083,SO0021,,86.14,86.14,0.0,2296.31,1,1,-57.0,False,False,True,True,True,True,False,Completed
DEL000000379,ORD000000379,SHP000000379,2025-12-20,2025-12-21 05:36:32,2025-12-21 05:51:32,CUST001102,DRV00122,ROUTE00124,VEH00123,SO0031,,78.96,78.96,0.0,1440.74,1,1,15.0,False,False,True,True,True,True,False,Completed
DEL000000380,ORD000000380,SHP000000380,2025-07-20,2025-07-21 09:53:28,2025-07-21 09:19:28,CUST000324,DRV00180,ROUTE00177,VEH00178,SO0045,,48.39,41.69,6.7,1128.34,1,1,-34.0,False,False,True,False,False,True,False,Completed
DEL000000381,ORD000000381,SHP000000381,2024-01-06,2024-01-07 11:29:50,2024-01-07 10:49:50,CUST001533,DRV00173,ROUTE00175,VEH00173,SO0044,,71.54,71.54,0.0,1627.94,1,1,-40.0,False,True,True,True,True,True,False,Completed
DEL000000382,ORD000000382,SHP000000382,2025-05-05,2025-05-06 09:09:53,2025-05-06 08:15:53,CUST001869,DRV00102,ROUTE00104,VEH00103,SO0026,,76.71,76.71,0.0,1562.34,1,1,-54.0,False,False,True,True,True,True,False,Completed
DEL000000383,ORD000000383,SHP000000383,2024-04-01,2024-04-02 21:02:22,2024-04-02 20:04:22,CUST000882,DRV00021,ROUTE00022,VEH00022,SO0006,,129.28,129.28,0.0,1905.5,1,1,-58.0,False,False,True,True,True,True,False,Completed
DEL000000384,ORD000000384,SHP000000384,2025-07-12,2025-07-13 04:24:50,2025-07-13 04:23:50,CUST000423,DRV00069,ROUTE00069,VEH00072,SO0018,,46.44,34.69,11.75,557.29,1,1,-1.0,False,False,True,False,False,True,False,Completed
DEL000000385,ORD000000385,SHP000000385,2024-07-15,2024-07-16 18:58:07,2024-07-16 18:44:07,CUST002100,DRV00173,ROUTE00176,VEH00174,SO0044,,21.7,21.7,0.0,382.64,1,1,-14.0,False,False,True,True,True,True,False,Completed
DEL000000386,ORD000000386,SHP000000386,2025-07-29,2025-07-30 21:25:04,2025-07-30 21:08:04,CUST001411,DRV00125,ROUTE00127,VEH00128,SO0032,,85.28,85.28,0.0,1197.81,1,1,-17.0,False,False,True,True,True,True,False,Completed
DEL000000387,ORD000000387,SHP000000387,2024-05-22,2024-05-23 03:30:19,2024-05-23 03:44:19,CUST001291,DRV00039,ROUTE00040,VEH00039,SO0010,,50.35,50.35,0.0,1402.1,1,1,14.0,False,False,True,True,True,True,False,Completed
DEL000000388,ORD000000388,SHP000000388,2025-06-26,2025-06-27 12:50:35,2025-06-27 14:41:35,CUST001139,DRV00003,ROUTE00003,VEH00003,SO0001,,185.33,185.33,0.0,4511.46,1,1,111.0,False,False,False,True,False,False,False,Completed
DEL000000389,ORD000000389,SHP000000389,2024-03-20,2024-03-21 06:48:48,2024-03-21 06:22:48,CUST002388,DRV00113,ROUTE00114,VEH00116,SO0029,,98.81,98.81,0.0,1999.28,1,1,-26.0,False,False,True,True,True,True,False,Completed
DEL000000390,ORD000000390,SHP000000390,2024-12-02,2024-12-03 06:27:29,2024-12-03 06:41:29,CUST001244,DRV00192,ROUTE00191,VEH00190,SO0048,,169.99,169.99,0.0,3267.33,1,1,14.0,False,False,True,True,True,True,False,Completed
DEL000000391,ORD000000391,SHP000000391,2025-01-13,2025-01-14 18:11:13,2025-01-14 18:02:13,CUST002367,DRV00188,ROUTE00188,VEH00186,SO0047,,82.83,82.83,0.0,1660.17,1,1,-9.0,False,False,True,True,True,True,False,Completed
DEL000000392,ORD000000392,SHP000000392,2024-08-31,2024-09-01 05:26:26,2024-09-01 05:14:26,CUST002221,DRV00149,ROUTE00150,VEH00150,SO0038,,56.03,56.03,0.0,1106.56,1,1,-12.0,False,False,True,True,True,True,False,Completed
DEL000000393,ORD000000393,SHP000000393,2025-03-15,2025-03-16 07:27:18,2025-03-16 07:07:18,CUST001463,DRV00079,ROUTE00077,VEH00080,SO0020,,127.27,127.27,0.0,2162.5,1,1,-20.0,False,False,True,True,True,True,False,Completed
DEL000000394,ORD000000394,SHP000000394,2025-03-06,2025-03-07 14:36:07,2025-03-07 17:14:07,CUST000006,DRV00024,ROUTE00023,VEH00024,SO0006,,120.8,120.8,0.0,2716.65,1,1,158.0,False,False,False,True,False,False,False,Completed
DEL000000395,ORD000000395,SHP000000395,2024-02-24,2024-02-25 05:23:31,2024-02-25 04:42:31,CUST001993,DRV00048,ROUTE00046,VEH00046,SO0012,,118.26,118.26,0.0,2418.34,1,1,-41.0,False,False,True,True,True,True,False,Completed
DEL000000396,ORD000000396,SHP000000396,2024-01-12,2024-01-13 16:03:28,2024-01-13 15:08:28,CUST001453,DRV00047,ROUTE00048,VEH00045,SO0012,,79.45,79.45,0.0,2157.27,1,1,-55.0,False,False,True,True,True,True,False,Completed
DEL000000397,ORD000000397,SHP000000397,2024-12-12,2024-12-13 22:56:04,2024-12-14 00:07:04,CUST001876,DRV00079,ROUTE00080,VEH00080,SO0020,,102.23,102.23,0.0,1971.48,1,1,71.0,False,False,False,True,False,False,False,Completed
DEL000000398,ORD000000398,SHP000000398,2025-05-20,2025-05-21 03:53:31,2025-05-21 03:54:31,CUST000045,DRV00057,ROUTE00058,VEH00059,SO0015,,65.21,65.21,0.0,1267.02,1,1,1.0,False,False,True,True,True,True,False,Completed
DEL000000399,ORD000000399,SHP000000399,2026-03-03,2026-03-04 04:39:41,2026-03-04 05:48:41,CUST002145,DRV00080,ROUTE00077,VEH00079,SO0020,,41.42,41.42,0.0,1092.64,1,1,69.0,False,False,False,True,False,False,False,Completed
DEL000000400,ORD000000400,SHP000000400,2026-05-24,2026-05-25 20:32:04,2026-05-25 19:33:04,CUST000534,DRV00108,ROUTE00106,VEH00105,SO0027,,183.84,183.84,0.0,4697.93,1,1,-59.0,False,False,True,True,True,True,False,Completed
DEL000000401,ORD000000401,SHP000000401,2024-05-17,2024-05-18 15:33:17,2024-05-18 14:41:17,CUST002425,DRV00031,ROUTE00032,VEH00029,SO0008,,44.81,44.81,0.0,742.66,1,1,-52.0,False,False,True,True,True,True,False,Completed
DEL000000402,ORD000000402,SHP000000402,2024-10-10,2024-10-11 22:47:19,2024-10-11 22:00:19,CUST002204,DRV00155,ROUTE00156,VEH00156,SO0039,,88.12,88.12,0.0,1809.32,1,1,-47.0,False,False,True,True,True,True,False,Completed
DEL000000403,ORD000000403,SHP000000403,2024-10-13,2024-10-14 07:01:06,2024-10-14 09:51:06,CUST002330,DRV00068,ROUTE00065,VEH00067,SO0017,,67.92,67.92,0.0,1633.34,1,1,170.0,False,False,False,True,False,False,False,Completed
DEL000000404,ORD000000404,SHP000000404,2026-03-16,2026-03-17 03:38:57,2026-03-17 03:02:57,CUST002438,DRV00129,ROUTE00131,VEH00130,SO0033,,45.31,45.31,0.0,755.31,1,1,-36.0,False,False,True,True,True,True,False,Completed
DEL000000405,ORD000000405,SHP000000405,2025-07-07,2025-07-08 06:05:54,,CUST000270,DRV00150,ROUTE00151,VEH00152,SO0038,SCHOOL_ZONE,46.09,0.0,46.09,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000406,ORD000000406,SHP000000406,2024-10-29,2024-10-30 18:41:40,2024-10-30 18:43:40,CUST000555,DRV00089,ROUTE00091,VEH00091,SO0023,,122.43,122.43,0.0,3513.61,1,1,2.0,False,False,True,True,True,True,False,Completed
DEL000000407,ORD000000407,SHP000000407,2025-02-13,2025-02-14 17:07:00,2025-02-14 17:11:00,CUST001670,DRV00107,ROUTE00105,VEH00107,SO0027,,38.46,38.46,0.0,1045.9,1,1,4.0,False,False,True,True,True,True,False,Completed
DEL000000408,ORD000000408,SHP000000408,2026-05-12,2026-05-13 04:03:34,2026-05-13 03:11:34,CUST001263,DRV00073,ROUTE00074,VEH00074,SO0019,,107.85,107.85,0.0,2823.8,1,1,-52.0,False,False,True,True,True,True,False,Completed
DEL000000409,ORD000000409,SHP000000409,2025-03-17,2025-03-18 05:14:14,2025-03-18 04:17:14,CUST002077,DRV00026,ROUTE00027,VEH00027,SO0007,,45.96,45.96,0.0,1031.86,1,1,-57.0,False,False,True,True,True,True,False,Completed
DEL000000410,ORD000000410,SHP000000410,2025-09-29,2025-09-30 18:29:15,2025-09-30 18:23:15,CUST002283,DRV00175,ROUTE00175,VEH00175,SO0044,,75.59,75.59,0.0,1997.86,1,1,-6.0,False,False,True,True,True,True,False,Completed
DEL000000411,ORD000000411,SHP000000411,2026-02-26,2026-02-27 01:11:30,2026-02-27 00:22:30,CUST002039,DRV00027,ROUTE00026,VEH00025,SO0007,,66.04,66.04,0.0,1492.75,1,1,-49.0,False,False,True,True,True,True,False,Completed
DEL000000412,ORD000000412,SHP000000412,2024-06-05,2024-06-06 11:07:13,2024-06-06 11:19:13,CUST001358,DRV00035,ROUTE00035,VEH00036,SO0009,,153.59,153.59,0.0,2206.63,1,1,12.0,False,False,True,True,True,True,False,Completed
DEL000000413,ORD000000413,SHP000000413,2025-10-08,2025-10-09 10:57:54,2025-10-09 10:29:54,CUST000932,DRV00106,ROUTE00105,VEH00106,SO0027,,91.02,91.02,0.0,2626.39,1,1,-28.0,False,False,True,True,True,True,False,Completed
DEL000000414,ORD000000414,SHP000000414,2025-07-29,2025-07-30 20:39:23,2025-07-30 20:48:23,CUST001600,DRV00038,ROUTE00038,VEH00037,SO0010,,54.1,54.1,0.0,1219.0,1,1,9.0,False,False,True,True,True,True,False,Completed
DEL000000415,ORD000000415,SHP000000415,2024-07-24,2024-07-25 01:52:57,2024-07-25 01:03:57,CUST001314,DRV00105,ROUTE00105,VEH00106,SO0027,,126.54,126.54,0.0,3263.71,1,1,-49.0,False,False,True,True,True,True,False,Completed
DEL000000416,ORD000000416,SHP000000416,2025-10-16,2025-10-17 12:27:10,2025-10-17 11:31:10,CUST001482,DRV00007,ROUTE00007,VEH00007,SO0002,,94.35,72.64,21.71,1627.7,1,1,-56.0,False,False,True,False,False,True,False,Completed
DEL000000417,ORD000000417,SHP000000417,2025-08-07,2025-08-08 04:05:06,2025-08-08 06:56:06,CUST002444,DRV00036,ROUTE00035,VEH00034,SO0009,,116.02,116.02,0.0,3271.85,1,1,171.0,False,False,False,True,False,False,False,Completed
DEL000000418,ORD000000418,SHP000000418,2025-06-14,2025-06-15 00:57:35,2025-06-14 23:59:35,CUST001210,DRV00181,ROUTE00181,VEH00182,SO0046,,189.16,189.16,0.0,4432.89,1,1,-58.0,False,False,True,True,True,True,False,Completed
DEL000000419,ORD000000419,SHP000000419,2024-07-02,2024-07-03 07:06:16,2024-07-03 06:17:16,CUST001769,DRV00034,ROUTE00034,VEH00035,SO0009,,54.23,54.23,0.0,1302.48,1,1,-49.0,False,False,True,True,True,True,False,Completed
DEL000000420,ORD000000420,SHP000000420,2024-09-25,2024-09-26 00:36:56,2024-09-26 01:58:56,CUST000636,DRV00034,ROUTE00033,VEH00036,SO0009,,61.24,61.24,0.0,1373.98,1,1,82.0,False,True,False,True,False,False,False,Completed
DEL000000421,ORD000000421,SHP000000421,2024-07-12,2024-07-13 11:03:03,2024-07-13 10:20:03,CUST002015,DRV00177,ROUTE00177,VEH00177,SO0045,,115.96,115.96,0.0,3048.75,1,1,-43.0,False,True,True,True,True,True,False,Completed
DEL000000422,ORD000000422,SHP000000422,2025-10-20,2025-10-21 12:29:02,2025-10-21 11:45:02,CUST002458,DRV00124,ROUTE00121,VEH00122,SO0031,,64.12,64.12,0.0,1799.62,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000423,ORD000000423,SHP000000423,2024-04-19,2024-04-20 22:57:53,2024-04-20 22:04:53,CUST000130,DRV00025,ROUTE00028,VEH00025,SO0007,,69.8,69.8,0.0,1676.58,1,1,-53.0,False,False,True,True,True,True,False,Completed
